text,Emotion_Label
على الرغم من أن الولايات المتحدة تشكل 5٪ فقط من سكان العالم، إلا أن أمريكا تفتخر بحوالي 50٪ من إجمالي الإنفاق العسكري في العالم. أنشأ المجمع الصناعي العسكري الأمريكي إمبراطورية لم يسبق لها مثيل في التاريخ في اتساعها ونطاقها. 7⃣,['No emotions']
@abwswd33330195 @DAMAC_CLUB هد هد والدعوة هذي اللي احلف بالله ماقد دعيت بها ع اليهود... حبيبي هذا مباراة قويه وهذا الاسعار,"['Disgust', 'Trust']"
@alk3aam العثمانيين حق أضرحة وقبور فقط، حتى سلاطينهم كانوا متولعين بالأضرحة والمزارات ، هل تعلم أنه لم يحجّ أي سلطان عثماني الى مكة ❗,['Disgust']
"@AlMayadeenLive لذلك ينشر الموساد..فتن ودمار.وخراب .بكل الكون.....ماعدا..الكيان الصهيوني المؤقت ""إسرائيل ""؟!فتن حرب العالمية الأولى والنازية والعافية.. وحرب العالمية الثانية...ونازية ازوف..وحرب العالمية الثالثة..وزلزال ومجاعات واوبئة. وفقر ..لمنع هجرة المستوطن الاسرائيلي .لبلاده كندا اوربا.. https://t.co/hIVXfmgeWL",['Disgust']
@ajmubasher كم فرق هائل بين مواقف امريكاواوربامن اوكرانياالتي لايربطهم بهادين ودم ولغةومقدسات ومحمدبن سلمان وملوك سعوديةوعيال زايد وفرعون السيسي وبشارون نصيري وملوك العرب لي يدعون كذباإنهم مسلمين وعرب وهم اعداءللاسلام وقضايا مسلمين السنةوعرب وموقفهم من اسرائيل التي تغتصب الاقصى وقدس وفلسطين,['Disgust']
@IamPhoenix____ @marim_07 بداية الرقص الشرقي كطقس ديني في المعابد عند المصريين القدماء 'ولفترة فعلا كانت بتقدمه الجواري,['No emotions']
@helalyhelaly2 @MAlaleany @vds99 نعرف شي اسمه قدس اما فلسطن مانعرف واليهود وجودهم في القدس قبل الفلسطن الاشاكسه ليسو مجرد الانطفه منويه خبيثه دفقها الاحتلال اليهودي وبلش العرب بااقتتالهم الداخلي وتعايشهم مع اليهود والتزواج بينهم هؤلاء عار على العرب والمسلمين ٦٩ سنه وهم يبيعو بالاراضي لليهود ويريدون مننا تحريرها,['Disgust']
@BirkZwyeruJIFkM @fahadlghofaili عاطف.. هل تعلم أن لفظ الفاروق ليست لعمر بن الخطاب اول من أطلق عليه هذا اللفظ هم اليهود أما الأحاديث الواردة بهذا الخصوص فاسنادها ضعيف تصل إلى التلفيق,['No emotions']
"ماهو الهدف الآن عندما تنتج mbc مسلسلاً بتكلفة ١٠٠ مليون دولار ,ينبش فتن الماضي بين المسلمين: السُنة والشيعة، ويسئ للصحابي الجليل واحد كتبة الوحي #معاوية_ابن_أبي_سفيان ؟ https://t.co/j1ALl2gsfj",['No emotions']
@YSgZOmgLBLJHDsj طبعا احنا شايفين الرحمة من عبيد بوذا للمسلمين في الهند فعلا طين رحمة الله يقول إن الدين عند الله الإسلام وهذا يقول بوذا,['Disgust']
الشعوبية المعاصرة المقيتة بدت تطفو على السطح وبانت ريحتها .. https://t.co/1ZeVKH7EzQ,['Disgust']
@kami_egypt مملكة كوش واقع وهي كانت تحكم مصر وبنت الكثير من المعالم وهذا اثبته العلم,['Trust']
هذا مطبع بمتياز تخيل أخي الكريم أول عمليه انقاذ في #الزالزال_حق_تركيا هومن قبل #العدوالصهيوني https://t.co/50s2flujF9 https://t.co/zKIpGwVEU4,['Disgust']
@abwalnw66390162 @abdullahl473 @raed_arn قبيلة واحد فقط هاجرت لمأرب اصل قحطان من جنوب السعودية ولا زال,['No emotions']
@98azo_ @derradjihafid الإسلام الفرنسي او عثماني 😂😂😂😂😂😂😂 و العسكر حكمين فيكم من 1962 تقدر تقول لا,['Disgust']
@Mp_M_Alhazmi مش ضروري علماء الوهابيه يلعنوا علي عليه السلام عشان نعرفهم ! كل ما في الأمر انهم يرضوا على معاويه وهذه وحدها مقياس كراهيتهم لعلي وبيت ال النبي ولو ادعوا محبتهم اشتي اعرف ليش بتقحموا اهل السنه والسلفيين في أمور الوهابيين؟ السنه غير والوهابي غير,['Disgust']
@shafiee_ola @Alaa_Rustum روسيا بالرغم من كل الاجحاف لكنها متمكنة لا غرب و لا هم يحزنون,['No emotions']
@khaledmolove @hadoo511 @Zaher2020_2021 @faerose_alzhra يعني العراقيين قتلوا الامام الحسين وليس يزيد نعال المؤمنين انتوا تظلون تجذبون الجذبه وتصدكوهه,['Disgust']
@uae444sak @UAE_MeeRa @AG_Hussain يا بو ادلة تعرف انه الفوزان اللي تشوفونه معصوم يقول لا تؤخذ شهادة الاعرابي البدوي لانه اعرابي بدوي (عنصريته معروفه ضد البدو ) و يقول انه المرأة ما فيها عقل كالسفيه .. منو يالسين تقدسون تراهم بشر مثلكم و تمشيهم اهواءهم والدين مب محصور فيهم,['Disgust']
كلام منطقي في زمن التخاذل.. الكيان الصهيوني يبقى حتى نهاية الدهر يجسد أبشع الأوصاف وأقذر الحيل . #بيان_الشيخ_الخليلي_يمثلني https://t.co/dlAO5A17uV,['Disgust']
@Russianowarabic وين الجديد أمريكا مسيطرة على العالم كامل بمافية أوربا,['Trust']
خُذوا يا بَني أرفِدةَ؛ حتَّى يعلمَ اليهودُ والنَّصارَى أنَّ في دينِنا فُسحةً… https://t.co/ay0PvbZXov,['No emotions']
من تعد على حرموت الله فلا ينتظر الا ان يخسفه الله فوالله خوف على اخواننا الاماراتيين من قول الشاذ الذي اخذه حكامهم عن جعلوا الدين الابراهيمي الكذب البهتان والدين المفتري وابراهيم عليه السلام كان مسلما حنفيا لله عابدا له اللهم لا تاخذ اخواننا الاماراتيين بما اخذ السفهاء منهم https://t.co/pt7VQsvwAN,"['Sadness', 'Disgust']"
@mohmmed1311978 @fareeeeid غطينا او ما غطينا شنو يتغير ؟ امريكا تبقى عدو ، و قادتنه ع قوائم العقوبات والارهاب ، وزعيم المقاومة مالكم محد يمه,['Disgust']
@Kh1Asaleh @khalid77625768 الله يستر يقولون سبب نزول الآيات البريق النصراوي 😇🙃 لاحول ولاقوة الا بالله ؟ https://t.co/1SaCQviBym,"['Sadness', 'Disgust']"
@i_saleh88 @samaa2233n @t_donkeys @AlsisiOfficial يمي يمي خفت من عبيد ترامب 😂😂😂,['Disgust']
هذا هو عبد الناصر الذي وقف مع الهند الهندوسية الوثنية ضد باكستان المسلمة ووقف معها لفصل بنجلادش عن باكستان. هذا هو عبد الناصر الذي وقف مع هيلاسيلاسي ضد المسلمين في الحبشة. هذا هو عبد الناصر الذي ساند الشيوعي تيتو ضد المسلمين في يوغسلافيا، وسلمه المجاهدين اليوغسلاف ليعدمهم.,['Disgust']
@SR_IRAQ_CHINA هاي مو من ضمن المحاصصه والمحسوبية المفروض شرطي ما يعطوهم بس الدولة العباسية ظاهر ما تريد تقصي الدولة الأموية,['No emotions']
وفيه كتاب قريته عن الأهرامات، قالوا أنها مجرد مقابر للملوك الفرعونيين وكل ملك كان له مكانه، طبعا اطّلاعي على الأه… — شف الهرم اللي بأندونيسيا اسمه قونينق بادينق الظاهر تحفة https://t.co/cD7RAn98UD,['No emotions']
@anbi_abderrahim الدولة عينته ليس لكفاءته لكن للترويج ان المغاربة من اصول ما يسمى( صحراوية) لهم نفس الحقوق و تعطيهم الدولة مناصب حتى لو كان ذلك المرتزق حم.ااااااار. تحوله الدولة الى اسد .,['Disgust']
ههههههههههههههههههههههههههههههههه متعوب عالتمثيل البرتغالي الةحبة جاي يجمع ال 1000 هدف بدوري الفلاحين ويودع https://t.co/yObwJwFC8H,['Disgust']
@malsh29 @AbukhaledQa المباراه المهمه النهائي امام اوراوا ولكن هذي اتوقع الفرق واضح وبيفوز بها الهلال بكل سهوله وفريق الايراني اقوى من الدحيل,['No emotions']
RT @OAT6zqltr8JC8cR: اني أرى تحالف عفاشي (شمالي _جنوبي) لابتلاع الجنوب العربي,['Anticipation']
@3l3ff بالنسبه لجماهير الاتحاد ف الشرقيه مو فاهمين ذا اليمني شيقول بس الي نقول ان شاءلله ناخذ الدوري ونكلم كفيله يسفره خروج نهاأي💛🤪,['Disgust']
